id,original_title,popularity,title,vote_average,release_year
85442,To Catch a Spy,0.014346000000000001,To Catch a Spy,8.0,1971
213556,To Russia... With Elton,7.3e-05,To Russia... With Elton,6.054983922829582,1979
353345,The Exorcism of Molly Hartley,5.742044,The Exorcism of Molly Hartley,4.9,2015
114184,Sept jours ailleurs,0.001707,Seven Days Somewhere Else,6.107168458781358,1969
68756,Camarades,0.0026149999999999997,Comrades,6.3015923566879,1970
271331,United Passions,4.766716000000001,United Passions,3.0,2014
315256,Dahshat,2.911739698502926,Terror,6.054761904761904,1981
64931,조선명탐정: 각시투구꽃의 비밀,1.105025,Detective K: Secret of the Virtuous Widow,7.3,2011
18492,มือปืน โลก/พระ/จัน,0.493947,Killer Tattoo,5.0,2001
27875,真夜中の弥次さん喜多さん,0.040872000000000006,Yaji and Kita: The Midnight Pilgrims,5.898959318826864,2005
125148,Xin za shi xiong zhu nu zi,0.0068980000000000005,Young Policemen in Love,6.102169981916822,1995
227973,The Peanuts Movie,12.338346000000001,The Peanuts Movie,6.5,2015
278393,വർഷം,0.654724,Varsham,6.7,2014
134477,സന്ദേശം,1.1323299999999998,Sandesham,8.8,1991
53368,Making a Living,0.502653,Making a Living,5.9,1914
297023,Die Lügen der Sieger,0.43251000000000006,The Lies of the Victors,4.6,2014
64015,秋天的童話,0.396948,An Autumn's Tale,7.4,1987
363157,Chans,0.0060090000000000005,Just Once More,6.33951219512195,1962
36693,Bloodsport: The Dark Kumite,6.352793,Bloodsport: The Dark Kumite,3.9,1999
20863,King of the Gypsies,3.750643,King of the Gypsies,6.0,1978
120478,The Haunting of Whaley House,1.235331,The Haunting of Whaley House,3.9,2012
8556,Bin ich schön?,0.486655,Am I Beautiful?,7.7,1998
224815,Skinwalker Ranch,2.750956,Skinwalker Ranch,5.0,2013
118576,The Devil's Needle,0.037056,The Devil's Needle,7.0,1916
118580,Children of Eve,0.001679,Children of Eve,5.869230769230769,1915
56332,Jack Frusciante è uscito dal gruppo,1.9560650000000002,Jack Frusciante è uscito dal gruppo,5.9,1996
236368,Song 'e napule,1.6735060000000002,Song 'e napule,6.4,2013
21753,Everything You Want,1.464393,Everything You Want,3.3,2005
33446,Solkongen,2.309915,The Sun King,6.3,2005
39016,Living It Up,0.44944799999999996,Living It Up,7.8,1954
320061,Batkid Begins,2.0618630000000002,Batkid Begins,6.4,2015
37615,Cover Up,0.199569,Cover Up,6.1,1949
27939,"Дом, который построил Свифт",0.008673,The House That Swift Built,4.6,1982
27940,Формула любви,0.719761,Formula of Love,7.5,1984
87897,Homebodies,1e-06,Homebodies,7.3,1974
208783,"Бедный, бедный Павел",0.11421500000000001,"Poor, Poor Pavel",1.0,2003
211928,Posledniy Dyuym,1.721843,The Last Inch,5.0,1958
64042,D'Artanyan I Tri Mushketyora,0.801275,D'Artagnan and Three Musketeers,8.6,1979
41955,Антикиллер,0.19153900000000001,Antikiller,4.8,2002
38362,Bluff - Storia di truffe e di imbroglioni,1.457168,High Rollers,7.6,1976
68192,Koroli i kapusta,0.035723000000000005,Cabbages and Kings,7.0,1978
263823,Sentimentalnyy roman,0.034286000000000004,Sentimentalnyy roman,1.0,1900
139579,Маленькие трагедии,1.086068,Little Tragedies,6.3,1980
56007,Looking For Lola,0.108347,Looking For Lola,5.0,1997
279543,Старшая сестра,0.17686500000000002,Elder Sister,6.5,1966
65107,Старший сын,0.563797,The Elder Son,5.2,1975
33627,OceanWorld 3D,1.072832,OceanWorld 3D,5.3,2009
65264,Odnazhdy Dvadtsat Let Spustya,0.107001,Once Upon a Time Twenty Years Later,4.5,1981
45227,Человек с бульвара Капуцинов,1.4794559999999999,A Man from Boulevard des Capucines,7.0,1987
84254,Шерлок Холмс и доктор Ватсон: Собака Баскервилей,1.617422,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,7.5,1981
42651,Zolushka,0.486073,Cinderella,4.8,1947
48676,Первый учитель,0.610588,The First Teacher,5.0,1965
94696,На семи ветрах,0.099098,Four Winds of Heaven,5.0,1962
65089,31 Iyunya,0.0008439999999999999,31st of June,4.3,1978
27925,Slyozy Kapali,0.556977,Tears Were Falling,3.1,1982
65123,"Troye v Lodke, Ne Schitaya Sobaki",0.153597,Three Men in a Boat,6.0,1979
100888,Circuito chiuso,0.32918600000000003,Closed Circuit,8.0,1978
262806,Sorok pervyy,0.036472000000000004,The Forty-First,7.0,1927
62871,Quartier Lointain,1.824977,A Distant Neighborhood,6.5,2010
63536,"Gardemariny, Vperyod!",1.313907,"Naval Cadets, Charge!",6.5,1987
41979,Неуловимые мстители,1.432761,The Elusive Revengers,7.4,1966
31647,A Nymphoid Barbarian in Dinosaur Hell,0.639242,A Nymphoid Barbarian in Dinosaur Hell,2.3,1990
72574,Death Valley,0.740433,Death Valley,4.7,1982
72066,A-i-deul...,1.23969,Children...,6.9,2011
322039,Classmates,0.026397000000000004,Classmates,6.0777034559643175,2015
315226,Lokmanya: Ek Yug Purush,0.101391,Lokmanya: Ek Yug Purush,6.0777034559643175,2015
355636,Sandook,0.021204,Sandook,6.0777034559643175,2015
347331,Baji,0.023871,Baji,6.0777034559643175,2015
304274,Lai Bhaari,0.375197,Lai Bhaari,7.0,2014
313653,Rege,0.10877200000000001,Rege,8.0,2014
289781,Poshter Boyz,0.02424,Poshter Boyz,6.005420054200523,2014
237214,Duniyadari,0.016219,Duniyadari,6.005420054200523,2014
191112,Premachi Goshta,0.062322,Premachi Goshta,5.986204986149572,2013
254725,Time Please,0.09416000000000001,Time Please,5.986204986149572,2013
304134,Zapatlela 2,0.011056999999999999,Zapatlela 2,5.986204986149572,2013
252431,Prem Mhanje Prem Mhanje Prem Asta,0.077637,Prem Mhanje Prem Mhanje Prem Asta,4.0,2013
100783,Yedyanchi Jatra,0.000177,Yedyanchi Jatra,6.132558139534884,1900
114564,Shikshanachya Aaicha Gho,0.043519,Shikshanachya Aaicha Gho,8.0,2010
224714,Kshanbhar Vishranti,0.046544,Kshanbhar Vishranti,5.9258131487889365,2010
337456,Agadbam,0.006053,Agadbam,5.9258131487889365,2010
77745,झेंडा,0.33176300000000003,Zenda,6.0,2009
306391,Be Dune Saade Char,0.064459,Be Dune Saade Char,5.889547270306245,2009
306406,Gaiir,0.005882,Gaiir,5.889547270306245,2009
30065,Valu,0.004461,The Wild Bull,5.859525521207781,2008
310458,Zabardast,0.0035299999999999997,Zabardast,5.929209896249009,2007
312597,Jatra: Hyalagaad Re Tyalagaad,0.004957,Jatra: Hyalagaad Re Tyalagaad,5.920871751886007,2006
306411,Hee Porgi Kunachi,0.0035299999999999997,Hee Porgi Kunachi,5.920871751886007,2006
227600,Dombivali Fast,0.007097,Dombivali Fast,5.920871751886007,2006
302472,Dhadakebaaz,1.1e-05,Dhadakebaaz,5.861675126903554,1990
302435,Ashi Hi Banwa Banwi,0.124208,Ashi Hi Banwa Banwi,8.0,1988
20622,Padosan,0.236517,Padosan,6.4,1968
166874,Ittefaq,0.001202,Coincidence,6.107168458781358,1969
21466,Mera Naam Joker,0.6211810000000001,Mera Naam Joker,10.0,1970
304701,Haathi Mere Saathi,0.074215,Haathi Mere Saathi,7.5,1971
159365,बेनाम,1e-06,Benaam,6.222044728434502,1974
303966,Jadu Tona,5.9999999999999995e-05,Black Magic,6.188498402555909,1977
44059,Baton Baton Mein,0.032319,Baton Baton Mein,5.3,1979
241174,Jaani Dushman,0.034545,Beloved Enemy,5.0,1979
60730,Khubsoorat,0.11439400000000001,Khubsoorat,5.7,1980
366120,Red Rose,0.421404,Red Rose,5.984523809523807,1980
353813,Saboot,0.017433,Saboot,5.984523809523807,1980
84693,नरम गरम,0.31085999999999997,Naram Garam,4.8,1981
25499,जाने भी दो यारों,1.4034229999999999,"Just Let It Go, Friends",7.4,1983
21462,Masoom,0.693724,Masoom,4.2,1983
62803,Hero,0.00043099999999999996,Hero,7.0,1983
54256,Rang Birangi,0.046196,Rang Birangi,4.8,1983
122895,Purana Mandir,0.129807,The Old Temple,4.0,1984
188719,Khamosh,0.5228119999999999,Khamosh,7.5,1985
96112,Arjun,0.000603,Arjun,5.3,1985
96159,चमेली की शादी,9e-06,Chameli Ki Shaadi,5.866758241758243,1986
252073,Anubhav,0.130806,Anubhav,5.866758241758243,1986
170845,Karma,0.07636699999999999,Karma,7.5,1986
228650,तहखाना,0.0030859999999999998,Tahkhana,5.866758241758243,1986
41903,मिस्टर इंडिया,0.784582,Mr. India,7.4,1987
61271,Tezaab,0.5655439999999999,Tezaab,5.1,1988
54656,Maalamaal,2.911739698502926,Maalamaal,5.8792792792792765,1988
98122,Veerana,1.847034,Veerana,4.8,1988
27624,मैंने प्यार किया,2.2474540000000003,Maine Pyar Kiya,7.0,1989
153170,Bandh Darwaza,0.009279,Bandh Darwaza,5.861675126903554,1990
301671,Shaitani Ilaaka,7.3e-05,Devil's Domain,5.861675126903554,1990
107745,Saajan,0.037689,Saajan,5.5,1991
55627,100 Days,0.030124,100 Days,5.8852499999999965,1991
230437,फूल और काँटे,0.000118,Phool Aur Kaante,5.8852499999999965,1991
118809,Jigar,0.175741,Heart,5.96494117647059,1992
33202,Jo Jeeta Wohi Sikandar,0.637779,Jo Jeeta Wohi Sikandar,7.7,1992
161402,Suryavanshi,0.224144,Suryavanshi,7.3,1992
45002,Chamatkar,0.033125,Chamatkar,6.5,1992
96147,Aankhen,0.5940479999999999,Aankhen,4.8,1993
54814,Hum Hain Rahi Pyar Ke,0.007531,Hum Hain Rahi Pyar Ke,7.6,1993
81551,King Uncle,0.14144500000000002,King Uncle,7.0,1993
32295,Khal Nayak,0.375295,Khal Nayak,7.3,1993
161442,Waqt Hamara Hai,0.035294,Waqt Hamara Hai,6.0,1993
56598,The Lady in Question,1.105324,The Lady in Question,6.8,1940
266764,Meet the Patels,1.405257,Meet the Patels,6.8,2015
325690,Noi e la Giulia,4.206606,The Legendary Giulia and Other Miracles,7.1,2015
42436,Natale in crociera,2.002144,Natale in crociera,4.5,2007
127017,The Inside of the White Slave Traffic,0.003312,The Inside of the White Slave Traffic,5.945454545454544,1913
225403,Una breve stagione,0.005298,A Brief Season,6.107168458781358,1969
78329,Three Men in a Boat,0.098035,Three Men in a Boat,3.8,1975
72111,The Ghost of Flight 401,0.398015,The Ghost of Flight 401,4.3,1978
288171,Blue Mountain State: The Rise of Thadland,5.008234,Blue Mountain State: The Rise of Thadland,5.7,2016
333091,Bare,1.7796349999999999,Bare,4.4,2015
221444,Septic Man,0.762328,Septic Man,4.7,2013
143881,Suhaag,0.11096400000000001,Suhaag,7.0,1994
143980,Krantiveer,0.318826,Brave Revolutionary,10.0,1994
318562,Gopi Kishan,0.036470999999999996,Gopi Kishan,5.0,1994
159657,Baazi,0.41963100000000003,Baazi,7.5,1995
46375,Barsaat,0.195461,Barsaat,5.1,1995
232728,Takkar,0.11317,Takkar,6.0,1995
305899,Sapoot,0.052297,Sapoot,6.0,1996
97449,Khamoshi: The Musical,0.530361,Khamoshi: The Musical,7.6,1996
325555,Loafer,0.633962,Loafer,2.0,1996
21566,Raja Hindustani,1.412622,Raja Hindustani,6.1,1996
141613,Jeet,0.660941,Jeet,7.0,1996
66292,Agni Sakshi,0.320909,Agni Sakshi,8.5,1996
118632,Ghatak: Lethal,1.052675,Ghatak: Lethal,8.2,1996
134446,Chachi 420,0.777867,Chachi 420,6.5,1997
13986,Dil To Pagal Hai,2.161941,Dil To Pagal Hai,6.6,1997
361992,Bhai,0.039781,Bhai,6.0,1997
161238,Judwaa,1.373163,Judwaa,7.0,1997
21906,Gupt: The Hidden Truth,0.21663000000000002,Gupt: The Hidden Truth,6.8,1997
54969,Daud,0.221302,Daud,5.6,1997
165016,Aflatoon,0.9594729999999999,Aflatoon,6.0,1997
46373,Bade Miyan Chote Miyan,0.38647,Bade Miyan Chote Miyan,5.0,1998
103048,China Gate,1.010084,China Gate,5.4,1998
45533,Pyaar Kiya To Darna Kya,0.375371,Pyaar Kiya To Darna Kya,6.3,1998
74405,Sharpe's Company,1.6249209999999998,Sharpe's Company,7.0,1994
366742,O futebol,0.165381,On Football,7.3,2016
324986,The Last House on Cemetery Lane,1.340182,The Last House on Cemetery Lane,3.4,2015
366551,Krampus: The Reckoning,0.9959520000000001,Krampus: The Reckoning,2.5,2015
124217,Isdraken,0.607721,The Ice Dragon,7.0,2012
314371,11 Minut,1.5198610000000001,11 Minutes,5.9,2015
215711,When the Iron Bird Flies,0.013177000000000001,When the Iron Bird Flies,5.922624156958919,2012
288301,Do I Sound Gay?,1.635063,Do I Sound Gay?,6.2,2014
84994,Rocktober Blood,0.000308,Rocktober Blood,3.8,1984
88950,'Gator Bait,0.908897,'Gator Bait,6.5,1974
35652,Apenas o Fim,0.45072700000000004,That's It,6.4,2008
284682,"Jinxy Jenkins, Lucky Lou",0.386604,"Jinxy Jenkins, Lucky Lou",7.9,2014
65592,Princes et princesses,1.141182,Princes and Princesses,7.6,2000
312831,The Hallow,8.613908,The Hallow,5.2,2015
315465,バケモノの子,6.900285,The Boy and the Beast,7.9,2015
90992,トイレット,1.180627,Toilet,6.0,2010
355389,This Changes Everything,0.142052,This Changes Everything,6.0,2015
50535,Strella,1.856718,Strella,6.7,2009
250638,Qi yuan,0.096751,Witch from Nepal,7.0,1986
75133,Sharpe's Enemy,1.8464180000000001,Sharpe's Enemy,6.8,1994
43409,Sans laisser de traces,1.426807,Traceless,5.6,2010
67467,Mesto Vstrechi Izmenit Nelzya,0.994758,Can't Change the Meeting Place,7.5,1979
51129,Мастер и Маргарита,1.491124,The Master and Margarita,6.2,2005
169090,På palmblad och rosor,0.036213999999999996,På palmblad och rosor,6.0,1976
228198,Eu Não Faço a Menor Ideia do que eu Tô Fazendo Com a Minha Vida,1.247536,Eu Não Faço a Menor Ideia do que eu Tô Fazendo Com a Minha Vida,6.8,2013
299851,Sem Pena,0.07312300000000001,Sem Pena,7.0,2014
367006,Seasick,0.016713,Seasick,5.834863945578239,1996
277435,Stray Dog,0.088117,Stray Dog,6.005420054200523,2014
365188,Elämältä kaiken sain,0.15517999999999998,Homecoming,6.5,2015
355436,Autolla Nepaliin - Unelmien elokuva,0.053078,Dream Driven,6.0,2014
121652,Φτηνά Τσιγάρα,1.0543049999999998,Cheap Smokes,6.3,2000
347548,Containment,1.498709,Containment,5.1,2015
179805,Lotus Eaters,0.801038,Lotus Eaters,5.4,2013
150161,Sudoeste,0.506379,Southwest,5.5,2011
169089,Henrietta,0.069924,Henrietta,6.0,1983
20929,Taal,1.375513,Taal,5.7,1999
62883,Hum Saath Saath Hain,0.702863,Hum Saath Saath Hain,5.8,1999
161227,Jaanam Samjha Karo,0.425306,Jaanam Samjha Karo,7.0,1999
165066,Dil Kya Kare,0.036470999999999996,Dil Kya Kare,5.0,1999
142412,Kaun?,0.7019880000000001,Kaun?,5.0,1999
305337,Pyaar Koi Khel Nahin,0.036541000000000004,Pyaar Koi Khel Nahin,2.0,1999
227832,Hogi Pyar Ki Jeet,0.201944,Hogi Pyar Ki Jeet,7.5,1999
161226,Biwi No. 1,1.133102,Biwi No. 1,5.6,1999
39347,Hello Brother,0.179068,Hello Brother,6.0,1999
319920,Kartoos,0.160076,Kartoos,4.7,1999
117345,मस्त,0.49691,Mast,4.3,1999
211275,Kachche Dhaage,0.31888099999999997,Kachche Dhaage,6.3,1999
363105,Deewane,0.028598000000000002,Deewane,3.0,2000
35064,Dhadkan,0.6412899999999999,Dhadkan,7.4,2000
304755,Khiladi 420,0.149783,Khiladi 420,4.5,2000
81782,Kurukshetra,0.054117,Kurukshetra,6.0,2000
159666,Mela,0.44193599999999994,Mela,5.5,2000
166231,Refugee,0.49229799999999996,Refugee,5.5,2000
165573,Kya Kehna,0.39707800000000004,Kya Kehna,5.0,2000
56666,Fiza,0.25455300000000003,Fiza,6.1,2000
232496,Bicchoo,0.150754,Bicchoo,3.5,2000
157800,Har Dil Jo Pyar Karega...,1.496361,Har Dil Jo Pyar Karega...,5.4,2000
41381,पुकार,0.142619,Pukar,6.0,2000
271484,Beti No. 1,0.071487,Beti No. 1,3.0,2000
232711,Khauff,0.05731900000000001,Khauff,4.0,2000
348762,Jis Desh Mein Ganga Rehta Hai,0.111472,Jis Desh Mein Ganga Rehta Hai,7.5,2000
325140,Hum To Mohabbat Karega,0.0011769999999999999,Hum To Mohabbat Karega,5.88551724137931,2000
276846,बादल,0.091809,Badal,5.0,2000
75134,Sharpe's Honour,1.317935,Sharpe's Honour,6.3,1994
267831,A Dangerous Game,1.165251,A Dangerous Game,6.005420054200523,2014
199571,Aim High In Creation,0.16518,Aim High In Creation,7.0,2013
297603,Mr. Dynamite: The Rise of James Brown,1.2866549999999999,Mr. Dynamite: The Rise of James Brown,7.1,2014
294741,The Falling,3.6694910000000003,The Falling,5.0,2014
53554,Hundhotellet,0.378644,Hundhotellet,5.0,2000
262113,Monk by Blood,2.911739698502926,Monk by Blood,6.132558139534884,1900
88126,Romanovin kivet,0.212205,Romanovin kivet,5.2,1993
89604,Big Love,0.428404,Big Love,4.9,2012
17875,The Hellstrom Chronicle,0.89217,The Hellstrom Chronicle,5.9,1971
362077,San Francisco 2.0,0.167761,San Francisco 2.0,7.5,2015
171174,Riešutų duona,0.22368400000000002,Walnut Bread,7.5,1977
365340,Cinema: A Public Affair,0.039483,Cinema: A Public Affair,6.0777034559643175,2015
44282,Plan B,1.463661,Plan B,7.3,2009
339342,Anarchy Parlor,3.2579990000000003,Anarchy Parlor,5.4,2015
359070,Hallway,0.020000999999999998,Hallway,6.0777034559643175,2015
366763,I Am Syd Stone,0.037412,I Am Syd Stone,6.0,1900
86413,"Come Back, Africa",0.381912,"Come Back, Africa",7.0,1959
85262,Cracked Nuts,0.054984000000000005,Cracked Nuts,8.0,1931
66013,San shao ye de jian,0.7236319999999999,Death Duel,7.3,1977
174278,Duffy of San Quentin,0.009794,Duffy of San Quentin,6.102222222222218,1954
298844,Alone With People,0.050589,Alone With People,7.0,2014
343878,En eftermiddag,0.345031,An Afternoon,3.5,2014
85610,Half Shot at Sunrise,0.07599600000000001,Half Shot at Sunrise,4.0,1930
150218,Maciste nell'inferno di Gengis Khan,0.094595,Hercules Against the Barbarians,6.0,1964
92673,Maciste contro i Mongoli,0.092081,Hercules Against the Mongols,6.5,1963
31396,Maciste e la regina di Samar,0.793628,Hercules Against the Moon Men,1.8,1964
199989,In the Land of the Head Hunters,0.660269,In the Land of the Head Hunters,6.2,1914
336033,Break Free,0.377272,Break Free,8.0,2014
254005,Viharsarok,0.993337,Land of Storms,7.5,2014
117999,Last of the Mobile Hot Shots,0.313156,Last of the Mobile Hot Shots,6.3015923566879,1970
115871,Матч,0.6374380000000001,Match,5.4,2012
348929,You're Killing Me,0.279544,You're Killing Me,6.0,2015
270696,Tru Love,0.375722,Tru Love,6.7,2013
27766,Santa Claws,0.036799,Santa Claws,1.0,1996
321224,Boy,0.121374,Boy,6.0,2014
58227,The Connection,0.196275,The Connection,5.1,1962
247780,The Conquerors,0.339181,The Conquerors,5.838181818181818,1932
127987,快活林,0.5230779999999999,The Delightful Forest,5.4,1972
55325,The Double O Kid,0.888674,The Double O Kid,3.8,1992
84249,The Exiles,0.24361300000000002,The Exiles,6.9,1961
344043,Hole,0.023059,Hole,6.005420054200523,2014
74437,The Secret Fury,0.2738,The Secret Fury,4.3,1950
3012,The Victors,1.047518,The Victors,8.2,1963
3565,Underground,0.076335,Underground,5.0,1928
206018,Asignatura pendiente,0.002317,Asignatura pendiente,6.0,1977
355594,Isla bonita,0.783217,Isla bonita,3.5,2015
89183,Positive I.D.,0.003013,Positive I.D.,8.0,1986
128368,"Douro, Faina Fluvial",0.16438699999999998,"Douro, Faina Fluvial",7.3,1931
116789,Falling For You,0.01165,Falling For You,6.102169981916822,1995
26651,Tobruk,0.771781,Tobruk,6.0,2008
107393,Últimas imágenes del naufragio,0.080751,Last Images of the Shipwreck,7.5,1989
25354,Gardener of Eden,1.886995,Gardener of Eden,5.8,2007
306952,Naomi and Ely's No Kiss List,6.347034,Naomi and Ely's No Kiss List,5.9,2015
347258,The Subjects,1.519297,The Subjects,5.5,2015
50189,Geppo il folle,0.011574,Geppo il folle,6.0,1978
60810,Yuppi Du,0.268594,Yuppi Du,6.2,1975
280182,H2S,0.08202000000000001,H2S,5.5,1969
63825,ஆயுத எழுத்து,0.665428,Aayitha Ezhuthu,6.8,2004
80277,Maktub,0.631061,Maktub,6.2,2011
282762,Committed,0.205891,Committed,6.2,2014
125619,La educación prohibida,0.8723120000000001,The forbidden education,6.6,2012
280755,Tarja Branca - A Revolução que Faltava,0.050727999999999995,Drops of Joy,8.0,2014
300654,Wildlike,10.754914,Wildlike,6.6,2014
127471,"Pizza, birra, faso",0.186823,"Pizza, Beer, and Cigarettes",5.4,1998
15089,Fighter Pilot: Operation Red Flag,0.7430359999999999,Fighter Pilot: Operation Red Flag,6.1,2004
337549,The C-Word,0.49004200000000003,The C-Word,7.0,2015
364137,Nous trois ou rien,6.811994,All Three of Us,7.8,2015
312221,Creed,33.449723,Creed,7.3,2015
62796,William & Kate,2.4936380000000002,William & Kate,5.8,2011
91417,Dragons: Gift of the Night Fury,8.453868,Dragons: Gift of the Night Fury,6.9,2011
50010,댄서의 순정,1.3185930000000001,Innocent Steps,6.1,2005
60695,Sundays at Tiffany's,2.823378,Sundays at Tiffany's,5.5,2010
4728,Le Gendarme à New York,4.363057,The Gendarme in New York,6.1,1965
11913,Le Gendarme en balade,4.337562,The Gendarme Takes Off,6.5,1970
4727,Le Gendarme de Saint-Tropez,6.479033,The Gendarme of St. Tropez,6.8,1964
10516,Le gendarme et les extra-terrestres,5.73912,The Gendarme and the Creatures from Outer Space,6.1,1979
70044,The Scouting Book for Boys,0.674886,The Scouting Book for Boys,6.9,2009
130515,The Girls in the Band,0.09223300000000001,The Girls in the Band,5.986204986149572,2013
86252,Deadbeat at Dawn,0.00195,Deadbeat at Dawn,6.9,1988
324325,Twinsters,2.867932,Twinsters,7.6,2015
367326,Cosmic Scrat-tastrophe,4.3982209999999995,Cosmic Scrat-tastrophe,7.4,2015
339527,Solace,12.642675,Solace,6.2,2015
42693,Enter Laughing,0.100626,Enter Laughing,6.0,1967
317260,For Singles Only,0.002866,For Singles Only,6.148709677419352,1968
70448,All About Evil,1.112225,All About Evil,5.6,2010
82941,Atmen,1.271808,Breathing,7.2,2011
53807,Li Xiao Long,2.712488,"Bruce Lee, My Brother",7.0,2010
235044,Das kleine Gespenst,3.2886019999999996,The Little Ghost,5.3,2013
58720,True Confessions of a Go-Go Girl,0.66693,True Confessions of a Go-Go Girl,3.8,2008
14558,Lejdis,0.924941,Lejdis,5.3,2008
39317,Pieniądze to nie wszystko,0.113477,Money Is Not Everything,8.2,2001
74922,Zróbmy sobie wnuka,0.45089799999999997,Zróbmy sobie wnuka,5.4,2003
251584,Pod Mocnym Aniołem,0.683212,The Mighty Angel,6.9,2014
167424,Die Lebenden,0.386129,The Dead and the Living,5.922624156958919,2012
133521,Bez wstydu,0.7719239999999999,Shameless,5.2,2012
61580,Bejbi blues,0.127616,Baby Blues,6.2,2012
278867,Hardkor Disko,0.296873,Hardkor Disko,6.4,2014
27560,Cry of the Hunted,0.25553400000000004,Cry of the Hunted,6.0,1953
81274,The Challengers,0.004026,The Challengers,5.861675126903554,1990
50652,A Nanny for Christmas,1.4493530000000001,A Nanny for Christmas,5.2,2010
170752,The Hot Flashes,1.634485,The Hot Flashes,4.5,2013
360203,Lost in the Sun,3.985181,Lost in the Sun,5.8,2015
270766,ஜிகர்தண்டா,0.46121999999999996,Jigarthanda,7.3,2014
75140,Sharpe's Regiment,1.804632,Sharpe's Regiment,6.8,1996
328739,David and Goliath,0.272295,David and Goliath,4.3,2015
57991,"Pane, amore e gelosia",0.5712729999999999,Frisky,8.2,1954
293395,Tre notti d'amore,0.912961,Three Nights of Love,5.5,1964
329868,La bugiarda,0.002006,Six Days a Week,6.342608695652172,1965
104945,Senza sapere niente di lei,0.001341,Without Knowing Anything About Her,6.107168458781358,1969
198531,Delitto d'amore,0.00022,Somewhere Beyond Love,6.0,1974
56978,Incompreso - Vita col figlio,0.24309299999999998,Misunderstood,7.5,1966
57310,La donna della domenica,0.9163100000000001,The Sunday Woman,7.0,1975
57914,Un ragazzo di Calabria,0.001021,A Boy from Calabria,6.5,1987
45990,La rivincita di Natale,1.0060040000000001,Christmas Rematch,6.4,2004
60018,Ultimo minuto,0.035412,The Last Minute,6.0,1988
64948,Bix,0.0022199999999999998,Bix,6.0,1991
60191,Magnificat,1e-06,Magnificat,5.0,1993
59857,L'arcano incantatore,0.219228,Arcane Sorcerer,6.3,1996
64032,La nave bianca,0.146451,The White Ship,6.5,1941
78812,Era notte a Roma,0.8830959999999999,Escape by Night,6.8,1960
121464,Vanina Vanini,0.9101469999999999,Vanina Vanini,6.3,1961
8430,Il Messia,0.016421,The Messiah,6.3,1975
61217,I cavalieri che fecero l'impresa,0.403825,I cavalieri che fecero l'impresa,2.3,2001
75532,Dov'è la libertà...?,0.081606,Dov'è la libertà...?,6.5,1954
155956,Giovanna d'Arco al rogo,0.25301599999999996,Joan of Arc at the Stake,5.0,1954
42579,Il figlio più piccolo,0.855519,Il figlio più piccolo,5.8,2010
56922,Una sconfinata giovinezza,0.367016,A Second Childhood,6.8,2010
293264,Un ragazzo d'oro,0.7831859999999999,A Golden Boy,4.4,2014
157827,Louder Than Bombs,12.293202,Louder Than Bombs,6.7,2015
271983,Entre Abelhas,1.80368,Entre Abelhas,6.8,2015
70449,La cuisine au beurre,0.534559,My Wife's Husband,6.3,1963
36324,Pouic-Pouic,2.125139,Pouic-Pouic,6.1,1963
293189,Algorithms,0.011525,Algorithms,5.986204986149572,2013
19548,Le Grand Restaurant,4.271086,Le Grand Restaurant,6.5,1966
134881,More of Me,0.317873,More of Me,1.0,2007
61208,Ferdinando e Carolina,0.010305,Ferdinando and Carolina,5.9656342182890905,1999
336004,Heist,8.476315,Heist,5.6,2015
368256,Condemned,2.418307,Condemned,3.4,2015
246133,Entertainment,1.311874,Entertainment,5.2,2015
211166,"Rio, Eu Te Amo",2.564738,"Rio, I Love You",3.8,2014
343426,Tell Tale Lies,0.35575100000000004,The Murder Pact,4.3,2015
51285,Detyam do 16...,1.168623,PG 16...,6.7,2010
75142,Sharpe's Siege,1.525021,Sharpe's Siege,7.5,1996
291006,The Price We Pay,0.194929,The Price We Pay,6.7,2014
276536,We Are Many,0.534794,We Are Many,6.4,2014
200823,Fonzy,3.4247980000000005,Fonzy,5.7,2013
327383,Felices 140,1.390382,Happy 140,6.3,2015
287426,Shelter,5.675751999999999,Shelter,5.8,2014
23857,La peau blanche,0.559559,White Skin,4.6,2004
332502,400 Days,6.1338989999999995,400 Days,4.2,2015
266058,도희야,4.502793,A Girl at My Door,7.1,2014
40635,Just Desserts,0.48273299999999997,Just Desserts,4.3,2004
73132,Wer wenn nicht wir,1.9332939999999998,"If Not Us, Who?",5.7,2011
122368,Drengen der gik baglæns,0.149035,The Boy Who Walked Backwards,6.8,1995
329206,失孤,1.15327,Lost and Love,5.8,2015
250029,L'Absence,0.226086,Absence,5.0,1992
198511,Die linkshändige Frau,0.668134,The Left-Handed Woman,7.0,1978
59959,Vous n'aurez pas l'Alsace et la Lorraine,0.698575,You Won't Have Alsace-Lorraine,5.4,1977
11530,La Zizanie,3.267557,The Discord,6.7,1978
207402,The Hardy Bucks Movie,0.269543,The Hardy Bucks Movie,5.2,2013
49907,Vogliamo i colonnelli,0.000308,We Want the Colonels,5.7,1973
67177,Caro Michele,0.0037939999999999996,Dear Michele,6.211409395973151,1976
107812,Viaggio con Anita,0.0779,Lovers and Liars,8.0,1979
198474,Le due vite di Mattia Pascal,0.620642,The Two Lives of Mattia Pascal,5.8,1985
